src,name,city,state,zip,clia,domain,exa_top_url,error
REF,MOUNT SINAI DERMATOPATHOLOGY LABORATORY,NEW YORK,NY,10019,33D2334608,mountsinai.org,https://www.mountsinai.org/care/dermatology/services/dermatopathology,
REF,"HAMPTON PATHOLOGY, PC",SOUTHAMPTON,NY,11968,33D2338149,southampton.stonybrookmedicine.edu,https://npidb.org/organizations/allopathic_osteopathic_physicians/anatomic-pathology-clinical-pathology_207zp0102x/1063206316.aspx,
REF,PHL QUICKIE AT MORRISANIA,BRONX,NY,10456,33D2334895,nyc.gov,https://www.nyc.gov/site/doh/services/sexual-health-clinics.page,
REF,WESTERN NEW YORK DIAGNOSTICS LLC,BUFFALO,NY,14214,33D2337802,wnyig.com,https://opennpi.com/provider/1104777010,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,RALEIGH,NC,27607,34D0655181,opengovus.com,https://opengovus.com/npi/1295556199,
REF,SCOTLAND COUNTY HEALTH AND HUMAN SERVICES,LAURINBURG,NC,28352,34D0691493,scotlandcounty.org,https://www.scotlandcounty.org/805/Health-Department,
REF,"CSL PLASMA, INC",CHARLOTTE,NC,28212,34D0670194,cslplasma.com,https://www.cslplasma.com/,
REF,NC STATE LABORATORY OF PUBLIC HEALTH,RALEIGH,NC,27607,34D0692393,slph.dph.ncdhhs.gov,https://slph.dph.ncdhhs.gov/,
REF,NORTH CAROLINA COUNTY HEALTH DEPT - AREA D,GREENVILLE,NC,27834,34D0865324,pittcountync.gov,https://www.pittcountync.gov/229/Public-Health,
REF,NC HEALTH DEPTS - AREA C,GOLDSBORO,NC,27534,34D0865177,waynegov.com,https://www.waynegov.com/241/Health-Department,
REF,LABORATORY CORP OF AMERICA HOLDINGS,MARS HILL,NC,28754,34D0705479,ir.labcorp.com,https://ir.labcorp.com/static-files/40d41100-f44f-4cf9-8760-77d51274eb38,
REF,NORTH CAROLINA COUNTY HEALTH DEPARTMENT AREA B,REIDSVILLE,NC,27320,34D0865330,rockinghamcountync.gov,https://www.rockinghamcountync.gov/21039/public-health,
REF,"PATHOLOGISTS DIAGNOSTIC LABORATORY, PA",WINSTON-SALEM,NC,27103,34D1059373,pdlpath.com,https://pdlpath.com/,
REF,NC COUNTY HEALTH DEPARTMENT - AREA A,MARSHALL,NC,28753,34D0865328,madisoncountyhealth.org,https://www.madisoncountyhealth.org/,
REF,PIEDMONT HEALTHCARE URGENT CARE,STATESVILLE,NC,28677,34D0922674,piedmonthealthcare.com,https://piedmonthealthcare.com/location/statesville-urgent-care/,
REF,CENTRAL CAROLINA OB-GYN,GREENSBORO,NC,27408,34D0239261,ccobgyn.com,https://ccobgyn.com/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,MORRISVILLE,NC,27560,34D0952253,locations.labcorp.com,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?rid=184272,
REF,LABORATORY CORP OF AMERICA HOLDINGS - HICKORY,HICKORY,NC,28602,34D1064618,labcorp.com,https://www.labcorp.com/,
REF,CELLIGENT DIAGNOSTICS - ATRIUM HEALTH MERCY,CHARLOTTE,NC,28207,34D1026616,celligent.net,https://celligent.net/,
REF,CELLIGENT DIAGNOSTICS - ATRIUM HEALTH MAIN,CHARLOTTE,NC,28203,34D1026615,celligent.net,https://celligent.net/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,ASHEVILLE,NC,28801,34D2028103,locations.labcorp.com,https://locations.labcorp.com/nc/asheville/,
REF,IREDELL COUNTY HEALTH DEPARTMENT,MOORESVILLE,NC,28115,34D1092232,iredellcountync.gov,https://www.iredellcountync.gov/161/Health-Department,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,ROCKY MOUNT,NC,27804,34D2148820,labcorp.com,https://labcorp.com/,
REF,"SELECT REFERENCE LABORATORIES, LLC",GREENSBORO,NC,27405,34D2091857,gso.select-labs.com,https://gso.select-labs.com/,
REF,BIOLIFE PLASMA SERVICES,CHARLOTTE,NC,28217,34D2167933,biolifeplasma.com,https://www.biolifeplasma.com/locations/north-carolina/charlotte,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,MOUNT OLIVE,NC,28365,34D2093492,labcorp.com,https://labcorp.com/,
REF,CELLIGENT DIAGNOSTICS - ATRIUM HEALTH LINCOLN,LINCOLNTON,NC,28092,34D2082214,celligent.net,https://celligent.net/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,DURHAM,NC,27704,34D2152945,locations.labcorp.com,https://locations.labcorp.com/nc/durham/,
REF,CLEVELAND COUNTY HEALTH DEPARTMENT,SHELBY,NC,28152,34D0692719,clevelandcountyhdnc.com,https://www.clevelandcountyhdnc.com/index.php,
REF,"EUROFINS DONOR & PRODUCT TESTING, LLC",WINSTON-SALEM,NC,27103,34D2174074,eurofinsus.com,https://www.eurofinsus.com/locations/vrl-winston-salem/,
REF,CELLIGENT DIAGNOSTICS - ATRIUM HEALTH PINEVILLE,CHARLOTTE,NC,28210,34D1047573,celligent.net,https://celligent.net/,
REF,TRYON MEDICAL PARTNERS CENTRAL LABORATORY,CHARLOTTE,NC,28217,34D2176946,tryonmed.com,https://www.tryonmed.com/lab-hours/,
REF,LABCORP OF AMERICA HOLDINGS AT,REIDSVILLE,NC,27320,34D2228340,locations.labcorp.com,https://locations.labcorp.com/nc/reidsville/,
REF,NEW VISION THERAPY LLC LAB,GREENSBORO,NC,27405,34D2235281,newvisiontherapy.org,https://newvisiontherapy.org/,
REF,"ASAP LABS AND CARE, LLC",GREENSBORO,NC,27410,34D2205647,asaplabsandcare.com,https://asaplabsandcare.com/,
REF,"INVITROX, INC",RESEARCH TRIANGLE PARK,NC,27709,34D2222817,invitrox.com,https://invitrox.com/,
REF,"EASTERN LABORATORY ASSOCIATES, LLC",GREENVILLE,NC,27834,34D2264897,easternlabassociates.com,https://www.easternlabassociates.com/,
REF,"PATHOLOGISTS DIAGNOSTIC LABORATORY, PA",CONCORD,NC,28025,34D2267316,pdlpath.com,https://pdlpath.com/,
REF,"WILMINGTON PATHOLOGY ASSOCIATES, PA",WILMINGTON,NC,28401,34D2281778,wilmingtonpathology.com,https://wilmingtonpathology.com/,
REF,LABCORP OF AMERICA HOLDINGS CONE HEALTH,HIGH POINT,NC,27265,34D2287514,conehealth.com,https://www.conehealth.com/medcenter-high-point/,
REF,YANCEY COUNTY HEALTH DEPARTMENT,BURNSVILLE,NC,28714,34D2284096,yanceycountync.gov,https://sites.google.com/view/yanceycountyhealthdepartment/home,
REF,"AEMA LABS, INC DBA EXCEL MEDICAL LABS",MOORESVILLE,NC,28115,34D2273388,excelmedicallabs.com,https://excelmedicallabs.com/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,GREENSBORO,NC,27408,34D2311349,locations.labcorp.com,https://locations.labcorp.com/nc/greensboro/,
REF,HONORBRIDGE,CHAPEL HILL,NC,27516,34D2292280,honorbridge.org,https://honorbridge.org/,
REF,ND DEPARTMENT OF HEALTH & HUMAN SERVICES,BISMARCK,ND,58501,35D0691722,hhs.nd.gov,https://hhs.nd.gov/,
REF,CELLIGENT DIAGNOSTICS - ATRIUM HEALTH,CHARLOTTE,NC,28262,34D2305694,celligent.net,https://celligent.net/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,RALEIGH,NC,27610,34D2312278,opengovus.com,https://opengovus.com/npi/1295556199,
REF,BIOLIFE PLASMA SERVICES LP,FARGO,ND,58103,35D0676905,biolifeplasma.com,https://www.biolifeplasma.com/locations/north-dakota/fargo,
REF,PATHOLOGY ASSOCIATES OF NORTH CAROLINA,WINSTON-SALEM,NC,27103,34D2317148,pathassocnc.com,https://www.pathassocnc.com/,
REF,SKIN WIN DERMATOLOGY,WILLISTON,ND,58801,35D2213935,skinwindermatology.com,https://skinwindermatology.com/,
REF,"MEDSCAN LABORATORY, INC",WILLISTON,ND,58801,35D0991209,medscanlab.com,https://medscanlab.com/,
REF,BIOLIFE PLASMA SERVICES LP,BISMARCK,ND,58503,35D0974443,biolifeplasma.com,https://www.biolifeplasma.com/locations/north-dakota/bismarck,
REF,GRACE AND GRATITUDE WELLNESS PLLC,DEVILS LAKE,ND,58301,35D2320023,graceandgratitudewellness.com,https://graceandgratitudewellness.com/,
REF,LACAR US INC,DURHAM,NC,27713,34D2155110,web.aphl.org,"https://web.aphl.org/atb/Sustaining-Organizations/LaCAR-US,-Inc-1006",
REF,PUBLIC HEALTH-DAYTON & MONTGOMERY COUNTY (PHDMC),DAYTON,OH,45422,36D0685582,phdmc.org,https://phdmc.org/,
REF,LABCORP CORPORATION OF AMERICA HOLDINGS,COLUMBUS,OH,43214,36D0329538,locations.labcorp.com,https://locations.labcorp.com/oh/columbus/1999/,
REF,"PATHOLOGY CONSULTANTS, PC  DBA OPEN SKY LABORATORY",WEST FARGO,ND,58078,35D2303413,openskylaboratory.com,https://www.openskylaboratory.com/,
REF,OHIO DEPARTMENT OF PUBLIC HEALTH LABORATORY,REYNOLDSBURG,OH,43068,36D0655844,odh.ohio.gov,https://odh.ohio.gov/about-us/offices-bureaus-and-departments/bphl/welcome-to,
REF,"CSL PLASMA, INC",DAYTON,OH,45405,36D0670191,cslplasma.com,https://www.cslplasma.com/,
REF,"CSL PLASMA, INC",CLEVELAND,OH,44109,36D0670193,cslplasma.com,https://www.cslplasma.com/center/401,
REF,"CSL PLASMA, INC",AKRON,OH,44311,36D0670195,cslplasma.com,https://www.cslplasma.com/center/402,
REF,COMMUNITY ACTION AGAINST ADDICTION,CLEVELAND,OH,44103,36D2027185,,,
REF,LUCAS COUNTY REGIONAL HEALTH DISTRICT,TOLEDO,OH,43604,36D0674771,lucascountyhealth.com,https://lucascountyhealth.com/,
REF,ASSOCIATES IN DERMATOLOGY INC,MIDDLEBURG HEIGHTS,OH,44130,36D0987996,healthyskinmd.com,https://www.healthyskinmd.com/,
REF,QUEST DIAGNOSTICS OF PENNSYLVANIA INC,POLAND,OH,44514,36D1067585,questdiagnostics.com,https://www.questdiagnostics.com/our-company/about-us/licenses-accreditations/pa-pittsburgh,
REF,BIOLIFE PLASMA SERVICES LP,LIMA,OH,45807,36D1009827,biolifeplasma.com,https://www.biolifeplasma.com/locations/ohio/lima,
REF,QUEST DIAGNOSTICS OF PENNSYLVANIA INC,WARREN,OH,44484,36D1067584,regional.questdiagnostics.com,https://regional.questdiagnostics.com/ohio,
REF,ACCUPATH DIAGNOSTIC LABORATORIES INC,CINCINNATI,OH,45229,36D1104050,acupath.com,https://www.acupath.com/contact/,
REF,"CSL PLASMA, INC",COLUMBUS,OH,43231,36D2099138,cslplasma.com,https://www.cslplasma.com/center/409,
REF,"AMERICAN DERMATOPATHOLOGY LABORATORY, LLC",CENTERVILLE,OH,45458,36D2072045,americandermpath.com,https://www.americandermpath.com/,
REF,BIOLIFE PLASMA SERVICES LP,MIDDLETOWN,OH,45044,36D1106603,biolifeplasma.com,https://www.biolifeplasma.com/locations/ohio/middletown,
REF,WEST CENTRAL OHIO HISTOLOGY LLC,LIMA,OH,45807,36D2058199,nationwidehistology.com,https://data.cms.gov/tools/medicare-revalidation-list/provider/O20140326001170,
REF,"CSL PLASMA, INC",PARMA HEIGHTS,OH,44130,36D2110200,cslplasma.com,https://www.cslplasma.com/center/162,
REF,"CSL PLASMA, INC",TOLEDO,OH,43614,36D2145996,cslplasma.com,https://www.cslplasma.com/center/175,
REF,GNOME SCIENCES,POWELL,OH,43065,36D2068194,gnomesciences.com,https://gnomesciences.com/,
REF,"CSL PLASMA, INC",KENT,OH,44240,36D2110204,cslplasma.com,https://www.cslplasma.com/center/160,
REF,DR MOAD/DLCS,HAMILTON,OH,45013,36D2320900,,,
REF,"BAYLESS PATHMARK, INC",MIDDLEBURG HEIGHTS,OH,44130,36D2169800,beta.npiviewer.com,https://npiregistry.cms.hhs.gov/provider-view/1770772659,
REF,"CSL PLASMA, INC",CANTON,OH,44718,36D2149399,cslplasma.com,https://www.cslplasma.com/center/236,
REF,UNIVERSITY HOSPITALS CRITICAL CARE TRANSPORT LLC,CHARDON,OH,44024,36D2303734,uhairmed.org,https://www.uhairmed.org/,
REF,"BIOLIFE PLASMA SERVICES, LP",TOLEDO,OH,43623,36D2277759,biolifeplasma.com,https://www.biolifeplasma.com/locations/ohio/toledo,
REF,"CSL PLASMA, INC",ELYRIA,OH,44035,36D2109456,cslplasma.com,https://www.cslplasma.com/center/165,
REF,"CSL PLASMA, INC - CINCINNATI 189",CINCINNATI,OH,45239,36D2126220,cslplasma.com,https://www.cslplasma.com/center/189,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,SANDUSKY,OH,44870,36D2305120,locations.labcorp.com,https://locations.labcorp.com/oh/sandusky/,
REF,"MIDWEST RECOVERY CENTER, LLC",TOLEDO,OH,43623,36D2220842,midwestrecoverycenter.com,https://www.midwestrecoverycenter.com/,
REF,WAH-ZHA-ZHI HEALTH CENTER,PAWHUSKA,OK,74056,37D0050835,osagenation-nsn.gov,https://www.osagenation-nsn.gov/services/wahzhazhe-health-center,
REF,CAROLYN SOK DERMATOPATHOLOGY,SOLON,OH,44139,36D2311219,benchmarkdiagnostics.com,https://benchmarkdiagnostics.com/about/,
REF,"KRISTIN MCNAMARA, DDS, LLC",COLUMBUS,OH,43215,36D2323137,dentistry.osu.edu,https://dentistry.osu.edu/faculty/kristin-k-mcnamara-dds-ms,
REF,"INFORM DIAGNOSTICS, INC",BRECKSVILLE,OH,44141,36D2308708,informdx.com,https://informdx.com/,
REF,"CSL PLASMA, INC",OKLAHOMA CITY,OK,73103,37D0470270,cslplasma.com,https://www.cslplasma.com/center/422,
REF,AMER AND SONS LAB CORPORATION DBA PUREVIEW LABS,DAYTON,OH,45429,36D2313964,pureviewlab.com,https://www.pureviewlab.com/,
REF,"CSL PLASMA, INC",NORMAN,OK,73071,37D0869306,cslplasma.com,https://www.cslplasma.com/center/020,
REF,SAINT FRANCIS LAB-SAND SPRINGS URGENT CARE,SAND SPRINGS,OK,74063,37D2144421,saintfrancis.com,https://www.saintfrancis.com/location/warren-clinic-urgent-care-sand-springs,
REF,OKLAHOMA STATE DEPARTMENT OF HEALTH,STILLWATER,OK,74075,37D0656594,health.oklahoma.gov,https://health.oklahoma.gov/,
REF,"CSL PLASMA, INC",TULSA,OK,74115,37D0670187,cslplasma.com,https://www.cslplasma.com/center/014,
REF,"CSL PLASMA, INC",LAWTON,OK,73505,37D0472132,cslplasma.com,https://www.cslplasma.com/center/452,
REF,SAINT FRANCIS LAB-BA KENOSHA,BROKEN ARROW,OK,74012,37D2089971,saintfrancis.com,http://www.saintfrancis.com/services/lab-services/,
REF,SAINT FRANCIS LAB-TULSA HILLS,TULSA,OK,74132,37D2089973,saintfrancis.com,http://www.practo.com/tulsa-ok/clinic/saint-francis-lab-tulsa-hills-tulsa,
REF,CLINICAL PERFUSION SYSTEMS,TULSA,OK,74104,37D0931677,tulsacps.com,https://www.tulsacps.com/,
REF,"CSL PLASMA, INC",TULSA,OK,74119,37D0672172,cslplasma.com,https://www.cslplasma.com/center/014,
REF,BIOLIFE PLASMA SERVICES,BROKEN ARROW,OK,74012,37D1105352,biolifeplasma.com,https://www.biolifeplasma.com/locations/oklahoma/broken-arrow,
REF,LABORATORY CORPORATION OF AMERICA,OKLAHOMA CITY,OK,73120,37D2294638,labcorp.com,https://www.labcorp.com/,
REF,"XYZ MEDICAL, LLC",COALGATE,OK,74538,37D2082356,solvhealth.com,https://www.solvhealth.com/xyz-medical-coalgate-ok-pnzLXp,
REF,QUEST DIAGNOSTICS,SALEM,OR,97301,38D0625794,questdiagnostics.com,https://www.questdiagnostics.com/,
REF,"BIOLIFE PLASMA SERVICES, LP",OKLAHOMA CITY,OK,73116,37D2170881,biolifeplasma.com,https://www.biolifeplasma.com/locations/oklahoma/oklahoma-city,
REF,QUEST DIAGNOSTICS - OKLAHOMA CITY RRL,OKLAHOMA CITY,OK,73120,37D2223375,questdiagnostics.com,https://www.questdiagnostics.com/,
REF,PREMIER PLUS URGENT CARE,YUKON,OK,73099,37D2109478,premierplusurgentcare.com,https://premierplusurgentcare.com/,
REF,"CSL PLASMA, INC",MEDFORD,OR,97501,38D0672140,cslplasma.com,https://www.cslplasma.com/center/037,
REF,NORTH BEND MEDICAL CENTER,COOS BAY,OR,97420,38D0627047,nbmchealth.com,https://nbmchealth.com/,
REF,QUEST DIAGNOSTICS - ROSEBURG,ROSEBURG,OR,97471,38D0667969,locations.questdiagnostics.com,https://locations.questdiagnostics.com/or/roseburg,
REF,SALEM CLINIC LABORATORY,SALEM,OR,97301,38D0679715,salemclinic.org,https://salemclinic.org/services/laboratory-services,
REF,"OREGON CLINIC GI PATHOLOGY LAB, THE",PORTLAND,OR,97225,38D0712684,oregonclinic.com,https://www.oregonclinic.com/gi-preps/billing-information,
REF,INCYTE PATHOLOGY - GRANDE RONDE HOSPITAL BRANCH,LA GRANDE,OR,97850,38D0910143,incytepathology.com,https://incytepathology.com/,
REF,INCYTE PATHOLOGY-GOOD SHEPHERD BRANCH,HERMISTON,OR,97838,38D0910144,incytepathology.com,https://incytepathology.com/,
REF,ANATOMICAL PATHOLOGY ASSOCIATES-CP LAB,ADA,OK,74820,37D2254947,npiindex.com,https://npiindex.com/state/oklahoma/pathology-anatomic-pathology-clinical-pathology,
REF,CURRY HLTH DIST DBA CURRY GENERAL HOSPITAL,GOLD BEACH,OR,97444,38D0627147,curryhealthnetwork.com,https://curryhealthnetwork.com/,
REF,ZRT LABORATORY,BEAVERTON,OR,97008,38D0960950,zrtlab.com,https://www.zrtlab.com/home/,
REF,LABORATORY CORPORATION OF AMERICA,TULSA,OK,74137,37D2322172,labcorp.com,https://www.labcorp.com/node/22866592,
REF,LABORATORY CORPORATION OF AMERICA,PORTLAND,OR,97266,38D1027784,locations.labcorp.com,https://locations.labcorp.com/or/portland/,
REF,LABCORP- YVFW MIRASOL HERMISTON,HERMISTON,OR,97838,38D1052678,yvfwc.com,https://www.yvfwc.com/locations/mirasol-family-health-center/,
REF,CURRY MEDICAL CENTER LABORATORY,BROOKINGS,OR,97415,38D0963720,curryhealthnetwork.com,https://www.curryhealthnetwork.com/getpage.php?name=Laboratory,
REF,ASSURE DRUG DETECTION LLC,LA GRANDE,OR,97850,38D2039090,assuritytesting.com,https://www.facebook.com/addonline.us/,
REF,LABORATORY CORPORATION OF AMERICA,WOODBURN,OR,97071,38D1052679,locations.labcorp.com,https://locations.labcorp.com/or/woodburn/52468/52468/,
REF,ZOOMCARE LABORATORY,TIGARD,OR,97223,38D2040640,zoomcare.com,https://www.zoomcare.com/clinic/zoomcare-bridgeport-village,
REF,LABORATORY CORPORATION OF AMERICA,SALEM,OR,97301,38D1052681,locations.labcorp.com,https://locations.labcorp.com/or/salem/39452/,
REF,VISTA PATHOLOGY LABORATORY LLC,GRANTS PASS,OR,97527,38D2074144,vistapathology.com,https://vistapathology.com/,
REF,IP EUGENE 1,EUGENE,OR,97401,38D2060212,eugene-or.gov,https://www.eugene-or.gov/,
REF,GOLDEN TOXICOLOGY LLC,WEST LINN,OR,97068,38D2095727,goldenwestdiagnostics.com,https://opennpi.com/provider/1285011403,
REF,VISTA PATHOLOGY LABORATORY LLC,MEDFORD,OR,97504,38D2096241,vistapathology.com,https://vistapathology.com/,
REF,SIRONA DX INC,PORTLAND,OR,97239,38D2143031,sironadx.com,https://sironadx.com/,
REF,HIGH PRECISION LABORATORY INC,PORTLAND,OR,97227,38D2315693,hplaboratory.com,https://www.hplaboratory.com/,
REF,GMG SCENERY PARK,STATE COLLEGE,PA,16801,39D0185014,locations.geisinger.org,https://locations.geisinger.org/geisinger-scenery-park,
REF,ZOOMCARE LLOYD DISTRICT SUPER,PORTLAND,OR,97232,38D2100145,zoomcare.com,https://www.zoomcare.com/clinic/zoomcare-lloyd-district-super,
REF,GMG GRAYS WOODS,PORT MATILDA,PA,16870,39D0657274,gw.scasd.org,https://gw.scasd.org/,
REF,LANCASTER SKIN CENTER PC,LANCASTER,PA,17601,39D0931167,lancasterskincenter.com,https://www.lancasterskincenter.com/,
REF,GMG TUNKHANNOCK,TUNKHANNOCK,PA,18657,39D0192921,gmgtransport.com,https://gmgtransport.com/,
REF,CENTERVILLE CLINICS INC LAB,FREDERICKTOWN,PA,15333,39D0657071,centervilleclinics.com,https://www.centervilleclinics.com/services/lab-radiology,
REF,PREFERRED PRIMARY CARE PHYSICIANS INC,CARNEGIE,PA,15106,39D0179913,ppcp.org,https://ppcp.org/,
REF,AZIZKHAN INTERNAL MEDICINE ASSOCIATES,CAMP HILL,PA,17011,39D0978140,azizkhaninternalmedicine.com,https://www.azizkhaninternalmedicine.com/,
REF,PA DEPT OF HEALTH BUREAU OF LABS,EXTON,PA,19341,39D0709453,pa.gov,https://www.pa.gov/agencies/health/healthcare-and-public-health-professionals/laboratories.html,
REF,"INFECTIOUS DISEASE LABORATORIES, UNIV OF PITTS",PITTSBURGH,PA,15213,39D1010503,dom.pitt.edu,https://dom.pitt.edu/id/clinical/programs-labs/,
REF,PUBLIC HEALTH LAB CITY OF PHILADELPHIA,PHILADELPHIA,PA,19145,39D0657854,phila.gov,https://phila.gov/departments/department-of-public-health,
REF,GMG POTTSVILLE,POTTSVILLE,PA,17901,39D0189568,city.pottsville.pa.us,http://www.city.pottsville.pa.us/,
REF,ARTHRITIS & OSTEOPOROSIS CENTER INC,WYOMISSING,PA,19610,39D0952961,arthritisofreading.com,https://www.arthritisofreading.com/,
REF,UPMC DERMATOPATHOLOGY LAB,PITTSBURGH,PA,15213,39D0657006,dermpath.upmc.edu,https://dermpath.upmc.edu/,
REF,ATLANTIC DERMATOPATHOLOGY LLC,LESTER,PA,19029,39D1072929,contractlaboratory.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1124211875.aspx,
REF,"BIOLOGICAL SPECIALTY COMPANY, LLC",COLMAR,PA,18915,39D0986074,biospecialty.com,https://biospecialty.com/,
REF,PITTSBURGH RETROVIRUS LABORATORY,PITTSBURGH,PA,15261,39D0657056,dom.pitt.edu,https://dom.pitt.edu/id/clinical/programs-labs/,
REF,LABORATORY ASSOCIATES OF ERIE LLC,ERIE,PA,16507,39D2135920,associatedclinicallabs.com,https://associatedclinicallabs.com/,
REF,BALDASSANO DERMATOPATHOLOGY PC,LOWER GWYNEDD,PA,19002,39D1041216,drbaldassano.com,https://www.drbaldassano.com/,
REF,SALIMETRICS LLC,STATE COLLEGE,PA,16803,39D0986679,salimetrics.com,https://salimetrics.com/,
REF,ST GEORGE'S LAB,JOHNSTOWN,PA,15905,39D1097101,stgeorgeslab.com,https://stgeorgeslab.com/,
REF,YORK HOSP PULM PHYSIOLOGY LAB,YORK,PA,17402,39D1107858,wellspan.org,https://www.wellspan.org/locations/pulmonary-physiology-laboratory-services-loc0000169470,
REF,CORE LABORATORY,PITTSBURGH,PA,15238,39D0928351,pittcorelab.com,https://www.pittcorelab.com/,
REF,HELOMICS CORPORATION,PITTSBURGH,PA,15201,39D2008853,helomics.com,http://www.helomics.com/,
REF,PARTNERS IN SPECIALTY PATHOLOGY,LANCASTER,PA,17601,39D2037437,psppath.com,https://psppath.com/,
REF,ARIEL PRECISION MEDICINE INC,PITTSBURGH,PA,15206,39D2126563,arielmedicine.com,https://arielmedicine.com/,
REF,"GATES PHYSICIAN SERVICES, LLC",ALTOONA,PA,16602,39D2107217,providers.upmc.com,https://npino.com/primary-clinic/1427742238-gates-physician-services-llc/,
REF,PHOENIXVILLE VALLEY FORGE DERMATOLOGY ASSOC,PHOENIXVILLE,PA,19460,39D2076698,phoenixvillevalleyforgedermatology.com,https://phoenixvillevalleyforgedermatology.com/,
REF,"CENTER FOR EMERGENCY MEDICINE OF WESTERN PA, INC",WEST MIFFLIN,PA,15122,39D2142578,centerem.org,https://centerem.org/about/,
REF,"CONTAMINATION SOURCE IDENTIFICATION, LLC",HUNTINGDON,PA,16652,39D2180522,csidx.com,https://csidx.com/,
REF,"RDL CONSULTING, LLC",BETHLEHEM,PA,18018,39D2251137,rdlconsultingllc.com,https://www.rdlconsultingllc.com/,
REF,PRISM MOLECULAR,BLAKELY,PA,18447,39D2278293,prismmolecular.com,https://prismmolecular.com/,
REF,STEMEXPRESS DBA CGT GLOBAL,EAST NORRITON,PA,19403,39D2243490,cgt.global,https://cgt.global/,
REF,ADVANCED GENOMICS,FEASTERVILLE TREVOSE,PA,19053,39D2262818,advancedgenomicsinc.com,http://advancedgenomicsinc.com/,
REF,"CSL PLASMA, INC",WILKES BARRE,PA,18702,39D2179898,cslplasma.com,https://www.cslplasma.com/center/286,
REF,INSTITUTE FOR DERMATOPATHOLOGY INC,FLOURTOWN,PA,19031,39D2290587,dermpathdiagnostics.com,https://www.dermpathdiagnostics.com/clinicians/locations/institute-for-dermatopathology,
REF,PRESCIENT LAB SERVICES,HERSHEY,PA,17033,39D2320997,prescientlabservices.com,https://prescientlabservices.com/,
REF,ACHD CLINICAL SERVICES,PITTSBURGH,PA,15219,39D2321933,chp.edu,http://www.chp.edu/achd,
REF,VINODH PILLAI,PENN VALLEY,PA,19072,39D2314273,pathology.med.upenn.edu,https://pathology.med.upenn.edu/department/people/483/vinodh-pillai,
REF,"PRIMBIO RESEARCH INSTITUTE, LLC",GARNET VALLEY,PA,19060,39D2085645,primbioresearch.com,https://primbioresearch.com/,
REF,GEISINGER DICKSON CTY CC LAB,DICKSON CITY,PA,18519,39D2322520,geisinger.org,https://www.geisinger.org/locations/geisinger-medical-labs-dickson-city,
REF,LABORATORIO CLINICO DR CAJIGAS,BAYAMON,PR,00960,40D0658017,cajigas.com,http://cajigas.com/,
REF,LABORATORIO CLINICO ROLMAR-RIVERA INC,AIBONITO,PR,00705,40D0657986,laboratoriosrolmar.com,https://www.laboratoriosrolmar.com/,
REF,LABORATORIO CLINICO VALLE ARRIBA,CAROLINA,PR,00984,40D0000265,laboratoriospr.com,https://www.facebook.com/p/Laboratorio-Clinico-Valle-Arriba-100063871252654/,
REF,LABORATORIO CLINICO Y  BACTERIOLOGICO BORINQUEN,AGUADILLA,PR,00605,40D0657978,laboratoriosborinquen.com,https://laboratoriosborinquen.com/,
REF,LABORATORIO CLINICO RODRIGUEZ,ARECIBO,PR,00612,40D0657993,laboratoriorodriguez.com,https://www.laboratoriorodriguez.com/contacto,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,SAN GERMAN,PR,00683,40D0000744,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO ANASCO,ANASCO,PR,00610,40D0657987,misresultados.com,https://infopaginas.com/c/anasco/clinical-laboratory,
REF,LAB CLINICO TOLEDO,ARECIBO,PR,00612,40D0657994,laboratoriotoledo.com,https://laboratoriotoledo.com/,
REF,QUEST DIAGNOSTICS LABORATORIO DE ANALISIS CLINICO,BARCELONETA,PR,00617,40D0658002,questdiagnostics.com,https://www.questdiagnostics.com/locations/search.html/00659/50/2,
REF,LABORATORIO CLINICO FERAM,AIBONITO,PR,00705,40D0657985,laboratorioferam.com,https://laboratorioferam.com/,
REF,LABORATORIO CLINICO BORINQUEN - HERMANAS DAVILA,BAYAMON,PR,00959,40D0658013,laboratoriosborinquen.com,https://laboratoriosborinquen.com/,
REF,LABORATORIO CLINICO BORINQUEN - FOREST HILLS,BAYAMON,PR,00959,40D0658016,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,LABORATORIO CLINICO PLAZA,BAYAMON,PR,00959,40D0658023,laboratoriobayamon.com,https://laboratoriobayamon.com/,
REF,LABORATORIO CLINICO BAYAMON,BAYAMON,PR,00960,40D0658026,laboratoriobayamon.com,https://laboratoriobayamon.com/,
REF,LABORATORIO CLINICO LOMAS VERDES,BAYAMON,PR,00956,40D0658022,laboratoriolomasverdes.com,https://laboratoriolomasverdes.com/,
